time,dH_RK4,dH_Boris,dH_SPPINN
532.5,1.0952139200108337e-05,0.006180702374865543,7.028701282727348e-05
540.0,1.108238750568725e-05,0.016199340345215002,0.00015819382884941943
547.5,1.1234936084563787e-05,0.007685509227796899,0.00012158753543581783
555.0,1.1396829904834345e-05,0.004350725275944787,7.40286962154257e-05
562.5,1.150283218335805e-05,0.012945392052166934,4.6525714432692245e-05
570.0,1.1675692505163867e-05,0.009490864536414559,3.924396265089989e-05
577.5,1.1843572383974145e-05,7.709380781301281e-05,2.213092142734354e-05
585.0,1.201507682575077e-05,0.010483817947982645,0.0001473572790375751
592.5,1.2128653285923843e-05,0.0006247370328073795,4.766136578953351e-05
600.0,1.2293796747707461e-05,0.004017409047435625,6.681443245667608e-07
607.5,1.2452682712676625e-05,0.006502087165487246,3.891505735080771e-05
615.0,1.2573115310525657e-05,0.015713786114301583,7.344879073544174e-05
622.5,1.272581308195866e-05,0.006012964087923478,6.194290397623914e-05
630.0,1.2909167933519544e-05,0.0023137261754848427,3.50627965142682e-05
637.5,1.2646108033172208e-05,0.015242925007942392,6.347709748831335e-06
645.0,1.3129996268062977e-05,0.010141021801268729,0.00011128949072173966
652.5,1.3323876795783443e-05,0.0007651299741342415,9.378977817682793e-05
660.0,1.3560054928605152e-05,0.01090328636816644,9.527827876907871e-06
667.5,1.3557627096631913e-05,0.01178562416454894,1.7316902542468477e-05
675.0,1.372888631979985e-05,0.00010309916693679941,2.0488598043532208e-05
682.5,1.3934462131125023e-05,0.006677175126870932,2.1327862429699785e-06
690.0,1.4013430287116889e-05,0.009605999845304096,5.05732044031196e-05
697.5,1.4176090817183158e-05,0.004163764720005396,4.395011191541914e-05
705.0,1.433324051711352e-05,0.006540784848588215,6.055985317367245e-05
712.5,1.4462002524819537e-05,0.015464604989609514,3.5826223328907314e-05
720.0,1.4622034722046922e-05,0.008037820478684315,1.4636419523151255e-05
727.5,1.4791380608272737e-05,0.00358836610298803,5.6019481855660014e-05
735.0,1.4795352382697972e-05,0.012914742075116552,0.00023285715739369624
742.5,1.5073666544333428e-05,0.008704742239149467,4.6996944389604484e-05
750.0,1.5231592340680148e-05,0.0006491047363990278,3.181673576529601e-05
757.5,1.542189118812441e-05,0.009822328449822532,8.988359588246801e-05
765.0,1.5502634146469912e-05,0.003997627957947428,0.00011763429292944369
772.5,1.56874013544282e-05,0.0045968096659893265,6.487643335882308e-05
780.0,1.5846276780083113e-05,0.005799762677642055,6.804835824083052e-05
787.5,1.5920237058784414e-05,0.016534910265222597,0.00018106028261546088
795.0,1.6101469611603287e-05,0.006132704946301098,7.322711397506525e-05
802.5,1.6292425916310825e-05,0.0017599168444826718,0.00014423435970090128
810.0,1.6416337317903153e-05,0.01499408568052475,2.5880423993696096e-05
817.5,1.6506092713047933e-05,0.011092880779315566,5.671222197735414e-06
825.0,1.669857534367287e-05,0.0011670647994104135,5.787220745556158e-05
832.5,1.647200044331968e-05,0.010102606392278175,0.00037686457701778075
840.0,1.6955716942915997e-05,0.011020276481310246,4.188206572330381e-05
847.5,1.711007130601394e-05,0.00033018244796176137,1.9731849839447405e-05
855.0,1.73169706182759e-05,0.006698594703504254,0.00019426193087783512
862.5,1.7400982118055673e-05,0.011594176018645758,6.0666955087781965e-05
870.0,1.7569759042772074e-05,0.004717141947350588,1.1639069313031697e-05
877.5,1.772883770755863e-05,0.0065901357915198865,3.1348250555517896e-07
885.0,1.7862394145055585e-05,0.0147650675244781,5.7587133668689056e-05
892.5,1.8009512099573524e-05,0.008297891186157792,5.450882017254681e-05
900.0,1.8180724456121776e-05,0.0028464032850800485,9.742435434021309e-05
907.5,1.8086486008815972e-05,0.012670982989437387,0.00010277312843345324
915.0,1.8465424996337795e-05,0.007661423788145959,1.5969601711984894e-05
922.5,1.8623680722835702e-05,0.0013471788074118924,5.658321056685664e-05
930.0,1.8848633693396476e-05,0.00919811475962006,0.00020133550536933166
937.5,1.8877088392206944e-05,0.007331343092889807,3.16608517416693e-05
945.0,1.9069122957839426e-05,0.004866823304522979,7.92191616184586e-05
952.5,1.9257700863164012e-05,0.005099610862340077,7.018642203507707e-05
960.0,1.9285781376789683e-05,0.017015456855384817,7.206582399924623e-05
967.5,1.947490828063458e-05,0.006527559585914952,9.076070370392797e-05
975.0,1.9667867333156694e-05,0.0014916321030537824,4.4353651601390555e-05
982.5,1.9754736591665688e-05,0.014637328978987873,0.0001411090546892437
990.0,1.988894158525556e-05,0.01198761845662855,4.477900314242847e-05
997.5,2.007170569585901e-05,0.0014727882795037034,1.890147789022052e-05
1005.0,2.009642272218861e-05,0.009345210799144346,0.00011619232623642465
1012.5,2.03486505388263e-05,0.009726492492344457,6.90378664131416e-05
1020.0,2.0506314928690253e-05,0.0009163592613319265,5.6968099465131695e-05
1027.5,2.0662625319862232e-05,0.006960558603270674,8.454219926706484e-06
1035.0,2.078853732226527e-05,0.012939023824212059,2.1996183663773437e-05
1042.5,2.0957921582071797e-05,0.005253348196481231,3.1051165258660026e-05
1050.0,2.1124606394385483e-05,0.006242222305755775,3.2516177094860476e-05
1057.5,2.1249845537146907e-05,0.014151438663813586,0.00013266361405344423
1065.0,2.1402638676618922e-05,0.008454132035248196,4.788684505976735e-06
1072.5,2.156672469913448e-05,0.0021051890507903775,7.964205042901212e-05
1080.0,2.1700490985592053e-05,0.012204722973896858,0.00011923247602569781
1087.5,2.1844714601651893e-05,0.006327108539888376,8.272162732001559e-05
1095.0,2.202185347370102e-05,0.0020806773985524644,1.5475070782000205e-05
1102.5,2.179748183968566e-05,0.008554848832254424,5.128433596032876e-05
1110.0,2.2248961190720073e-05,0.010457591270021818,0.0001166429731303853
1117.5,2.2442155219772927e-05,0.00469072862413398,7.55585115450405e-05
1125.0,2.2684502737975607e-05,0.004365586610617387,0.00015409418737865393
1132.5,2.2667768281388827e-05,0.017300678078581093,9.894977947110284e-06
1140.0,2.2846729929088097e-05,0.007186269062227759,4.07871121965772e-05
1147.5,2.3044090415920856e-05,0.001534640352406431,7.564113487666207e-05
1155.0,2.3128878945294493e-05,0.014100117533213705,6.261223887411166e-05
1162.5,2.3285937725831363e-05,0.012772020088040395,2.7833153097299106e-05
1170.0,2.3446458213673566e-05,0.001666330263119033,5.71517682470499e-05
1177.5,2.3573228674236708e-05,0.008699459881319819,0.00014618653675911125
1185.0,2.3735273707253913e-05,0.007765998205613739,5.288664394569252e-05
1192.5,2.3902241210282914e-05,0.00161667616673883,1.7182484839921563e-05
1200.0,2.4019595705405636e-05,0.0074598187188587425,0.000102897068452935
1207.5,2.4182758379010493e-05,0.01365581835623535,2.6362590062875642e-05
1215.0,2.4344168182876052e-05,0.00577411968567478,3.729880231234309e-05
1222.5,2.4519214218694555e-05,0.005600562486806981,3.862276212338327e-05
1230.0,2.4621331338547365e-05,0.013761709940918179,5.1157473623517384e-05
1237.5,2.479972769082993e-05,0.008474246561171368,2.374938632378229e-05
1245.0,2.4954420162759215e-05,0.0013210904051164996,1.4574255334768828e-05
1252.5,2.5059881529141664e-05,0.011624387524117992,9.71745010096592e-05
1260.0,2.5217459671385522e-05,0.004978662387899991,7.977351313897086e-05
1267.5,2.540676906453951e-05,0.002846509013005188,0.00011415117127055747
1275.0,2.5326943672775164e-05,0.007854337136951831,2.718871658484499e-06
1282.5,2.5621866882026768e-05,0.013114559523263347,4.481696959422018e-05
1290.0,2.58150946934163e-05,0.004394311559424101,7.098345488246223e-05
1297.5,2.6006255948170083e-05,0.003659734034559542,0.00022722101067052598
1305.0,2.6065168276468787e-05,0.01744830623495085,2.4779558454245634e-05
1312.5,2.6222300797960356e-05,0.008037825350840461,1.6015671228727245e-05
1320.0,2.642453522235101e-05,0.001894325238077241,8.53457187858015e-05
1327.5,2.651302108715298e-05,0.013255150762906256,0.00014044000602109796
1335.0,2.6680467200016564e-05,0.013294267462679317,3.501779841412351e-05
1342.5,2.6837191643760415e-05,0.0015969109031367856,3.8021321667423025e-05
1350.0,2.6968608264033963e-05,0.008356507300669976,5.1688557617398135e-05
1357.5,2.7121665879869856e-05,0.005106516073192527,7.133849443289366e-05
1365.0,2.7292881471103495e-05,0.002283151793240182,0.00013096504458905744
1372.5,2.7245877300705905e-05,0.007882744131879593,0.00025593839946675263
1380.0,2.7577851404121593e-05,0.01382795511894161,4.3096589027221525e-05
1387.5,2.773310266504259e-05,0.006284057388791696,3.05938833306987e-05
1395.0,2.7929382955570222e-05,0.004757517824320452,0.0002196295994460831
1402.5,2.7993354180124785e-05,0.013625104748041813,4.646832980345703e-05
1410.0,2.8183935879075555e-05,0.008296875115932514,6.259004217549107e-05
1417.5,2.835584296072736e-05,0.0005157787733591295,1.5258102084204437e-05
1425.0,2.8408630639447042e-05,0.011042748875991408,0.00012511437081874337
1432.5,2.859149840418674e-05,0.00370135029744072,7.327888110378887e-05
1440.0,2.8783282642277715e-05,0.003378910282998632,5.8656593004518566e-05
1447.5,2.8905811966648118e-05,0.007138963813525353,1.803882118593178e-05
1455.0,2.9000495725163098e-05,0.01523385154666545,5.3535410953576725e-05
1462.5,2.9188162051706353e-05,0.004261710374274182,4.990926030703145e-05
1470.0,2.8989032895994993e-05,0.003054433771910589,0.00010217040202959351
1477.5,2.9459668474617576e-05,0.017455971562261433,8.085065580236772e-06
1485.0,2.96148541398216e-05,0.009093878500447777,2.4938865098871944e-05
1492.5,2.9800535645430608e-05,0.0023804420802037334,7.134070977221547e-05
1500.0,2.990103795993206e-05,0.012297019053693292,2.302901203411285e-05
1507.5,3.0070670294464385e-05,0.013341108246487786,4.419148891122372e-05
1515.0,3.023476144290151e-05,0.0012294418675445119,2.965533874864122e-05
1522.5,3.0369071134967762e-05,0.008325046659643705,0.00015869945588051378
1530.0,3.0511741821525085e-05,0.001891156373651862,3.381487476599071e-05
1537.5,3.067982405096858e-05,0.0029775453068539726,2.6295930418803242e-05
1545.0,3.059202450344249e-05,0.007882895463263654,0.00023801355777722878
1552.5,3.096148657509392e-05,0.01358236031607388,4.179079104575201e-05
1560.0,3.1131404936023085e-05,0.006710953158529927,5.562500974382128e-06
1567.5,3.135376976645999e-05,0.003929982371170507,6.98165199668871e-05
1575.0,3.1367734824964006e-05,0.013415076240437319,0.00012700190855348745
1582.5,3.15604943401637e-05,0.00806138593679708,0.00010625871030407395
1590.0,3.1764842313954625e-05,0.0002956523691445062,0.0002230457580096575
1597.5,3.178081950488732e-05,0.01046084464043581,3.6362389156536336e-05
1605.0,3.196518216180256e-05,0.002007261125773491,7.443210408137929e-05
1612.5,3.2159635765387454e-05,0.0033643349405237063,6.55175263559328e-05
1620.0,3.225229010963098e-05,0.006387188889685127,0.00018741852420857318
1627.5,3.239478357098489e-05,0.016878579237517025,1.4298325441662408e-06
1635.0,3.256392065901118e-05,0.004543079215239244,8.809896490616984e-05
1642.5,3.26224200048957e-05,0.0028050145136294907,0.00014750407556862535
1650.0,3.284944359026395e-05,0.017151859280081998,8.482375470719853e-05
1657.5,3.3012876140649704e-05,0.010084334990679223,3.911867636996626e-05
1665.0,3.316372800417145e-05,0.002814821447549276,4.9332745330608255e-05
1672.5,3.3292305546655975e-05,0.011356199352164057,4.933305870889797e-05
1680.0,3.345787549958808e-05,0.012944996408793855,7.778217639016813e-06
1687.5,3.362799573519782e-05,0.000591158319818723,5.744214475463904e-05
1695.0,3.3745746635323246e-05,0.008687232218435002,3.838770803095975e-05
1702.5,3.391049165639669e-05,0.0012785073487741364,4.133862312141553e-05
1710.0,3.406707235000479e-05,0.00362675508819989,6.068419206647562e-05
1717.5,3.420603143165112e-05,0.0073560704013913465,6.116076507660884e-05
1725.0,3.433708074919153e-05,0.013363533565049709,9.559945568167758e-05
1732.5,3.4522877958377297e-05,0.007098851904442365,4.9136809091765156e-05
1740.0,3.411851212484809e-05,0.0031240665940360946,0.00013173228811361008
1747.5,3.474137777907231e-05,0.013125330469082956,7.046073511053437e-05
1755.0,3.4935362371735805e-05,0.007957537007826592,2.209587755292977e-05
1762.5,3.5184670796052386e-05,0.0011061754181233329,4.37459243939826e-05
1770.0,3.517423142128832e-05,0.009853071552468453,5.700833242409621e-05
1777.5,3.5340055661880463e-05,0.0003432830858358167,1.1422380486353268e-05
1785.0,3.5536971679183065e-05,0.0029843476006458365,7.643946387202097e-05
1792.5,3.562888236268723e-05,0.005689814646096261,0.0001450549825926219
1800.0,3.579180235101419e-05,0.0179795590396018,6.330721741200804e-05
1807.5,3.594692928944215e-05,0.005092772911506617,6.270869940674583e-05
1815.0,3.606851343060825e-05,0.002871585011448261,1.5677364553323305e-05
1822.5,3.623578799425105e-05,0.016466412869052906,3.781407768372146e-05
1830.0,3.640586395944366e-05,0.010891449435183245,8.8611339397885e-05
1837.5,3.653677473423563e-05,0.003043907257132767,0.000259003350504167
1845.0,3.668998910115176e-05,0.010686237299249052,6.789662075118914e-05
1852.5,3.684501871756653e-05,0.01225425347987181,6.212327374839722e-06
1860.0,3.7022039544533865e-05,8.100048969082657e-05,0.00013474322568826934
1867.5,3.711392301098501e-05,0.00910137803873572,2.7068957251959793e-05
1875.0,3.729980024014196e-05,0.004247827118064902,1.3971143879209337e-05
1882.5,3.746090135942943e-05,0.004250173541024349,4.9642420949361126e-05
1890.0,3.7548196292690354e-05,0.006607415985421342,0.00016596362393927742
1897.5,3.771045104879088e-05,0.013473925814089205,7.95825308525736e-05
1905.0,3.790172629005342e-05,0.007433359116739675,0.00010632443651420334
1912.5,3.79396741780872e-05,0.0023708741130703333,9.110129461821502e-05
1920.0,3.811567498344883e-05,0.012797142152503736,5.9848155728848064e-05
1927.5,3.830698067805501e-05,0.008223800298138831,0.00010048179585838375
1935.0,3.844819506473097e-05,0.0017299321141247205,0.00011234714677338275
1942.5,3.857032223735187e-05,0.009262680306787984,6.0525948195452155e-05
1950.0,3.8724216359738235e-05,0.0031961366845299904,2.3636261718297596e-05
1957.5,3.89160764516765e-05,0.002628176357030825,0.00012045413995801204
1965.0,3.901376569455851e-05,0.005008471954708107,4.250529006228129e-05
1972.5,3.918309769214405e-05,0.018664938328320328,1.1546079495353918e-05
1980.0,3.93440820878607e-05,0.0058590880160550385,1.3374259683158745e-05
1987.5,3.947707566789394e-05,0.003144164786849803,8.396222705097712e-05
1995.0,3.96222014216702e-05,0.015579305953556779,6.667038064520341e-05
2002.5,3.979257461781068e-05,0.011367744977807273,6.673074646903525e-05
2010.0,3.967567040999662e-05,0.0029771953557440416,0.00026714588256438246
2017.5,4.007595147502933e-05,0.010239547307684185,1.834404748643567e-06
2025.0,4.023954886300814e-05,0.011258003200992349,1.7409815864070583e-05
2032.5,4.043940381932962e-05,0.0007595185216120074,0.00015729892762492132
2040.0,4.048477063615331e-05,0.009341573658202646,9.21035416697052e-05
2047.5,4.067683962180268e-05,0.006695200354954941,0.00010535656165693288
2055.0,4.086304088828749e-05,0.004806369625459707,0.00012300363681313844
2062.5,4.0899038514524424e-05,0.0058687718275094,5.988741154060329e-05
2070.0,4.10813011749177e-05,0.013807064298936331,7.142464308333142e-05
2077.5,4.127416551580878e-05,0.007724521776396835,2.9354304986462775e-05
2085.0,4.139544714948076e-05,0.0016533588980693153,0.0001567710826845472
2092.5,4.15033887095821e-05,0.012430681299919385,4.315969935004466e-05
2100.0,4.167920901505778e-05,0.008582570219227285,3.0882951135759136e-05
2107.5,4.154008316792931e-05,0.002084936700724579,7.765032814292558e-05
2115.0,4.196108386582634e-05,0.008669609944144223,5.9296297438715675e-05
2122.5,4.212180358492586e-05,0.006315982038924787,2.4040612121490594e-05
2130.0,4.228784422665285e-05,0.002502036853756638,6.455722801084761e-05
2137.5,4.240215578135428e-05,0.00446796561838775,6.002685301255002e-05
2145.0,4.256937609589456e-05,0.018942405786864177,5.2205779825266135e-05
2152.5,4.273777841886728e-05,0.0067112814769417625,7.048299406022784e-07
2160.0,4.286888721764492e-05,0.0034984948985201897,0.00015015253110868854
2167.5,4.3018520259844734e-05,0.014619828941539743,2.1978927064273596e-05
2175.0,4.317876723959346e-05,0.01161780775522848,7.721824406742501e-05
2182.5,4.3122231161801064e-05,0.0026574361359911875,0.00023778762405704038
2190.0,4.345223718689957e-05,0.010063324978700276,6.780629254062956e-05
2197.5,4.363477459422763e-05,0.009862776080257587,1.023409424630219e-05
2205.0,4.384149340820888e-05,0.0014502625881984946,8.186557238200292e-05
2212.5,4.38566976036409e-05,0.009145916750210589,0.0001003891094487378
2220.0,4.405066869907428e-05,0.008664701988818836,2.369673132214297e-05
2227.5,4.4264384902985435e-05,0.00534791602020091,0.00011956524520865583
2235.0,4.4283346878760026e-05,0.005135613358222565,0.00010563450151967927
2242.5,4.445522613069354e-05,0.014071400461228699,5.532025398242397e-05
2250.0,4.4649116025504273e-05,0.007927289500840373,0.00014282889042986554
2257.5,4.474881032841032e-05,0.0009077124333181362,1.718598965210853e-05
2265.0,4.49011711807598e-05,0.01201836037301778,4.516754900041988e-05
2272.5,4.5057359425470634e-05,0.008865589409430972,2.301184685029213e-05
2280.0,4.512520404177721e-05,0.002002585109657953,0.00015220342174372044
2287.5,4.534771656654981e-05,0.008041154749768601,2.8418054820621825e-05
2295.0,4.5516128006864754e-05,0.009509029720335923,7.476662164128709e-06
2302.5,4.5674903531158905e-05,0.0026389690662388613,0.00013812450865745274
2310.0,4.579910553460728e-05,0.004136238135247478,4.9294298245046226e-05
2317.5,4.59566858574312e-05,0.018833589876409606,1.9838030584022364e-05
2325.0,4.612828758804612e-05,0.007574558074084049,2.8540482424898468e-06
2332.5,4.6235602012464666e-05,0.003921574627564268,2.4476706394625676e-05
2340.0,4.641274070512861e-05,0.013629072790613416,1.264962224054108e-05
2347.5,4.6568730621260146e-05,0.011655980609755876,6.980181334582165e-05
2355.0,4.6702284281697894e-05,0.002069302272201668,4.0201712507745285e-05
2362.5,4.682724999435358e-05,0.01023344346720067,8.514637069442057e-05
2370.0,4.7017907028526465e-05,0.007909647951661315,9.259405843725491e-05
2377.5,4.6539944041267254e-05,0.002146739939932443,5.752264027580519e-06
2385.0,4.723215280532175e-05,0.008566001254483695,8.318008336586917e-05
2392.5,4.7425124848354305e-05,0.010247182913487559,8.686098135640661e-05
2400.0,4.767304384868265e-05,0.005914850451047299,9.022930113333273e-06
2407.5,4.767999445091699e-05,0.004361857482009855,3.181999524503626e-05
2415.0,4.7835155144660145e-05,0.014250685053291877,1.573773178682035e-05
2422.5,4.802696972118658e-05,0.008134404989205491,2.4794059378829856e-05
2430.0,4.8127302873989054e-05,0.00012115575674011464,0.00011122862788938714
2437.5,4.8294697237906024e-05,0.01152856242830961,3.69806448091369e-05
2445.0,4.8451968712016426e-05,0.00882778795722717,2.9993209083432824e-05
2452.5,4.856524066296541e-05,0.0015936757655165262,6.93613393009092e-05
2460.0,4.8734818878018065e-05,0.007362436952619942,7.007249211653336e-05
2467.5,4.8905927697077266e-05,0.012241730980089972,0.00010252677808297636
2475.0,4.905026057382949e-05,0.0030209584579911743,0.00028858424198119207
2482.5,4.919083013110293e-05,0.004091228904149316,1.4745553384461717e-05
2490.0,4.9347850843589113e-05,0.018243112668506856,3.4721392629676306e-06
2497.5,4.9523981749225155e-05,0.008324869777446302,0.00014524882393531456
2505.0,4.960538198009796e-05,0.004268536838868105,9.295420729545923e-05
2512.5,4.979533953860354e-05,0.012801222376655324,7.234351004480067e-05
2520.0,4.996873947324541e-05,0.01154156344658753,5.981933978158782e-05
2527.5,5.00352120348919e-05,0.0013565912201976545,8.317075788908377e-05
2535.0,5.020124052604847e-05,0.010576749950488556,3.22554936116965e-05
2542.5,5.039306443876437e-05,0.005252134860742138,2.189047255843621e-05
2550.0,5.048672275599379e-05,0.0028695958723383716,3.8801126277028774e-05
2557.5,5.061378112255198e-05,0.007750772890777274,4.6130138701471926e-05
2565.0,5.079829829806475e-05,0.011995897926386603,3.8967366292879134e-05
2572.5,5.0898276115975075e-05,0.006512435192016337,1.9666121879476422e-05
2580.0,5.107334751894525e-05,0.0035560632542881196,3.8240168203826376e-05
2587.5,5.1230193480700146e-05,0.014238073962165145,2.9870830686210736e-05
2595.0,5.140677614658315e-05,0.008655663993144854,1.0520948876434744e-05
2602.5,5.151431352778878e-05,0.0005025805832230455,8.822148245572894e-05
2610.0,5.168317610739168e-05,0.011019235656307757,8.869797661276418e-05
2617.5,5.1848817332826e-05,0.008374262895087772,8.978331331668843e-05
2625.0,5.1983225507759e-05,0.0010775723719042077,0.00013374601308755664
2632.5,5.212653474082304e-05,0.006589631558871892,2.5004291519306433e-05
2640.0,5.229233610585815e-05,0.014276736906063455,4.065084416864185e-05
2647.5,5.20994627242749e-05,0.0037133883301301417,0.0002513378247870189
2655.0,5.2571036732336596e-05,0.0043652238182533805,4.629024291148311e-06
2662.5,5.2746156137765084e-05,0.017379144154196547,4.3982547683108155e-05
2670.0,5.295166586056567e-05,0.008798275862551028,0.0001473730581896737
2677.5,5.2976443914777905e-05,0.004297222737126533,8.260472608416321e-05
2685.0,5.316913885264944e-05,0.012170710333417054,3.376969120337132e-05
2692.5,5.336381374758852e-05,0.011214838463172148,0.00011712959893298977
2700.0,5.339716528386e-05,0.0005327754086841692,0.0001776900755378604
2707.5,5.357332759621641e-05,0.010697368425495714,0.00010197871023359664
2715.0,5.376646457088214e-05,0.0017470041049613995,0.00015371762962349
2722.5,5.388778727065158e-05,0.0035712500442785554,6.793289122616864e-05
2730.0,5.400991157284201e-05,0.006945220767849135,1.4869190174360447e-05
2737.5,5.417199710597702e-05,0.013623652478887999,1.4009939632581096e-05
2745.0,5.409686091312379e-05,0.006965348605774569,0.00018698821885715288
2752.5,5.446069665760298e-05,0.002744820658327633,5.649130295430374e-05
2760.0,5.4626288654980894e-05,0.014103025058863851,2.935788798744734e-05
2767.5,5.478669451100926e-05,0.009465421649724458,5.335429986967541e-05
2775.0,5.490785539196672e-05,0.0007347787600297413,8.24966407232274e-05
2782.5,5.506895667110899e-05,0.010470365949178669,8.721560063598114e-06
2790.0,5.52393433082963e-05,0.007329030807224564,1.598919038909203e-05
2797.5,5.5364438182163026e-05,0.0008338960066457844,0.000127224134753423
2805.0,5.552411057204173e-05,0.005982934989159278,4.446326789166085e-06
2812.5,5.567865608001794e-05,0.01559077850551363,9.972881329802648e-05
2820.0,5.566110996901897e-05,0.004512594122005509,0.00010105989545408655
2827.5,5.594323770513968e-05,0.004819322259284395,0.00011482204988869049
2835.0,5.613206665996091e-05,0.016350279768807333,6.71331824771677e-05
2842.5,5.6296564870298564e-05,0.009109565912778679,3.2852345215292004e-05
2850.0,5.63479518846287e-05,0.003904310210836591,8.828276218299215e-05
2857.5,5.6541439437335634e-05,0.011921991307093207,2.691592350839905e-05
2865.0,5.675869237008426e-05,0.010591947758195466,4.9825394848595055e-05
2872.5,5.6788977458850614e-05,0.0002463912623262288,4.5797767530090844e-05
2880.0,5.694735963009803e-05,0.010234808166316322,1.5538888659244837e-05
2887.5,5.713872807821612e-05,0.0020304932189660423,6.368511983502527e-05
2895.0,5.7244742444170944e-05,0.004271854796500121,0.00013452066110741486
2902.5,5.7404552371251164e-05,0.006163780871502086,6.787012241099766e-05
2910.0,5.755948420615379e-05,0.014859582047316109,8.924896811743815e-05
2917.5,5.76215941277761e-05,0.007076012979435105,0.0001220999254937792
2925.0,5.784628939607118e-05,0.0019210270618936632,3.9510001135729226e-05
2932.5,5.801687418124868e-05,0.01382869081032741,8.328655983675027e-05
2940.0,5.8190583595997107e-05,0.010339017095372226,0.00024082962202683842
2947.5,5.830251371755231e-05,0.0005082528561009329,1.1155372968384024e-05
2955.0,5.845649066907379e-05,0.009874818713853362,2.5099805537460134e-06
2962.5,5.862680982358857e-05,0.0057108506229854,3.4808516439772975e-05
2970.0,5.872498704580328e-05,0.0008796622460316648,2.1535250300784835e-05
2977.5,5.8908581726792495e-05,0.005606179627356462,5.137920671779734e-06
2985.0,5.907505265524976e-05,0.016319298349085548,2.466442335755285e-05
2992.5,5.919271092627102e-05,0.005303360077722036,3.3386246781340367e-05
3000.0,5.9316170049392515e-05,0.005322662137057845,5.504736825359793e-06
3007.5,5.9507859122373135e-05,0.015425454808886279,1.2692033563675261e-05
3015.0,5.908984924915423e-05,0.009357739240832825,9.647889358383056e-06
3022.5,5.972444941401463e-05,0.0032684354363537033,9.766883330459818e-05
3030.0,5.991310779399365e-05,0.011942206467090164,0.00010779794723230549
3037.5,6.0155597934385885e-05,0.009645558005394647,0.00014049086523392246
3045.0,6.0182662579018995e-05,0.0009925684517960757,7.229705719034987e-05
3052.5,6.033786144020374e-05,0.009520332649998731,4.228333408786428e-05
3060.0,6.0516650824351966e-05,0.005795008424035136,2.0877033890650696e-05
3067.5,6.062579412538965e-05,0.004967364738985957,2.4784119987357312e-05
3075.0,6.0794348247956745e-05,0.005422614723269834,5.334287235357079e-05
3082.5,6.0957496005971246e-05,0.015502851328569326,7.078895113650495e-05
3090.0,6.105404331033523e-05,0.007177721054425985,0.00012228910910153462
3097.5,6.123484836565608e-05,0.0012413184994753083,2.2911012430008907e-05
3105.0,6.140349412007414e-05,0.013491703377193543,2.9716521326186628e-05
3112.5,6.155561958508611e-05,0.01112075035875591,0.00024037322140838191
3120.0,6.168523288116324e-05,8.716144430784315e-05,4.553176355891719e-05
3127.5,6.185399514699335e-05,0.009152504066076738,4.243972249848141e-05
3135.0,6.202605490670522e-05,0.0037374454108167056,0.00018268730866413704
3142.5,6.209399200376536e-05,0.0012242886481881282,9.589873728242734e-05
3150.0,6.228494135244791e-05,0.005529081263440987,7.547207296560834e-05
3157.5,6.24708330984277e-05,0.016715441188581478,9.122953505728135e-05
3165.0,6.252296983152612e-05,0.005903424719366416,0.00017089981490125893
3172.5,6.268922493499468e-05,0.0055913366515304005,9.172661775808078e-05
3180.0,6.288243449537987e-05,0.014602159969554607,8.959418987373351e-05
3187.5,6.299771834653332e-05,0.009562978016184626,7.917300128117856e-05
3195.0,6.311747339397204e-05,0.0025454144743678915,1.1276434108103065e-05
3202.5,6.328790136078314e-05,0.012048114830722855,7.438227900125979e-06
3210.0,6.336803187497193e-05,0.008208800640057986,8.588076224916682e-05
3217.5,6.35727502726109e-05,0.0016758872905097894,1.2952990461026373e-05
3225.0,6.373545429375196e-05,0.008826790666825323,2.958494983001666e-06
3232.5,6.389799122889866e-05,0.009065526381692933,1.0879205683133418e-05
3240.0,6.401664248104862e-05,0.00553711707365868,0.00010786491871136645
3247.5,6.418101586886205e-05,0.0047194081204911895,6.701672593076289e-05
3255.0,6.435057560817726e-05,0.01579812191925283,4.919375034798055e-05
3262.5,6.448760784628749e-05,0.0075141153173895435,0.00015622734807461567
3270.0,6.463286667818571e-05,0.0007294729939873225,3.234544830230806e-05
3277.5,6.479064797836298e-05,0.013117865397041916,8.139193007308222e-05
3285.0,6.451579799074633e-05,0.011797057394290085,0.00019519358369773725
3292.5,6.506090070257674e-05,0.0002931033655999705,7.249450951022325e-05
3300.0,6.524628381116731e-05,0.008412853290369246,1.9221831616254155e-06
3307.5,6.546795653638046e-05,0.0014418770905316404,2.9766660326898256e-05
3315.0,6.54661507378457e-05,0.001762803589638215,6.656566984154235e-05
3322.5,6.565990339871085e-05,0.0056549964760195925,1.2656707153585269e-05
3330.0,6.585940121170745e-05,0.016803105217298366,8.03988989282757e-05
3337.5,6.589989791210505e-05,0.0063991101497554645,0.00013649733305624582
3345.0,6.606433371218386e-05,0.005581582296210085,4.139356292550977e-05
3352.5,6.625659284318422e-05,0.013909968816567801,0.00013646416958333355
3360.0,6.63792434415697e-05,0.009655666874015617,2.572828535771836e-05
3367.5,6.651463949204284e-05,0.001798900817386418,4.2412570840129065e-05
3375.0,6.66689953112241e-05,0.011860637604037353,7.405959455230473e-05
3382.5,6.66511110338728e-05,0.006172615232820347,0.00021337569378320186
3390.0,6.69594017782791e-05,0.0023601138418113685,4.197885573916456e-05
