period,dI1_Boris,dI1_RK4,dI1_SPPINN
595,0.029659020014932206,5.6607723438123935e-14,0.013753736464234582
596,0.02968045252288088,1.4497099904885398e-13,0.0015441901323258748
597,0.02970175720305706,3.175555217260611e-14,0.008201448317675743
598,0.029722933964004758,5.6607723438123935e-14,0.009058903565427998
599,0.029743982714267984,1.4497099904885398e-13,0.0009503289263292461
600,0.02976490336362783,1.4497099904885398e-13,0.01394222154808725
601,0.029785695821467763,5.6607723438123935e-14,7.90395445841439e-05
602,0.029806359998673416,5.6607723438123935e-14,0.010877716058941403
603,0.02982689580599788,2.3333427465958405e-13,0.006254343515326331
604,0.029847303155077876,5.6607723438123935e-14,0.0032328787547488275
605,0.02986758195794777,3.175555217260611e-14,0.013067409658707053
606,0.02988773212739301,2.3333427465958405e-13,0.0006188133291728715
607,0.02990775357646412,2.3333427465958405e-13,0.012960030157387817
608,0.029927646219360376,1.4497099904885398e-13,0.003563745432180796
609,0.02994740996983921,1.4497099904885398e-13,0.0060919172883614784
610,0.029967044743116063,3.175555217260611e-14,0.011263220031665078
611,0.02998655045462728,5.6607723438123935e-14,7.405515767731608e-06
612,0.030005927020295205,1.4497099904885398e-13,0.014129362972283378
613,0.030025174356572357,1.4497099904885398e-13,0.001398875857591573
614,0.03004429238061817,1.4497099904885398e-13,0.009089676448964095
615,0.030063281010343158,1.4497099904885398e-13,0.008805845404939555
616,0.030082140163790384,1.4497099904885398e-13,0.0017036637888878338
617,0.030100869759577268,5.6607723438123935e-14,0.014206434151505166
618,0.03011946971720487,5.6607723438123935e-14,9.097710047998209e-05
619,0.03013793995648352,5.6607723438123935e-14,0.01176701808687927
620,0.03015628039806299,5.6607723438123935e-14,0.006071432559295937
621,0.03017449096254888,2.3333427465958405e-13,0.004210195305237612
622,0.030192571572004778,1.4497099904885398e-13,0.013179254192041663
623,0.030210522148450096,3.175555217260611e-14,0.00015989333932152895
624,0.03022834261421352,2.084821033940662e-13,0.013713734295907158
625,0.030246032892904985,5.6607723438123935e-14,0.00347848851812909
626,0.03026359290809027,5.6607723438123935e-14,0.007143158526419772
627,0.0302810225846164,1.4497099904885398e-13,0.011205006099099392
628,0.030298321846932784,5.6607723438123935e-14,0.0006845353437080355
629,0.03031549062046081,1.4497099904885398e-13,0.014631443880928376
630,0.030332528831682234,5.6607723438123935e-14,0.0014238373600310977
631,0.03034943640725554,5.6607723438123935e-14,0.010053366197402179
632,0.030366213273839208,5.6607723438123935e-14,0.008585957554343812
633,0.03038285935963807,5.6607723438123935e-14,0.002494895258465306
634,0.03039937459268025,2.3333427465958405e-13,0.014379414610403738
635,0.030415758901965847,1.4497099904885398e-13,0.0002219109990434064
636,0.030432012216980973,2.3333427465958405e-13,0.012495051012722375
637,0.030448134467697726,2.3333427465958405e-13,0.005723125516562564
638,0.030464125584706757,1.4497099904885398e-13,0.00499398022335064
639,0.030479985499217252,3.175555217260611e-14,0.012996206493842262
640,0.030495714142659315,2.3333427465958405e-13,5.664371992910176e-05
641,0.030511311447390856,5.6607723438123935e-14,0.01409417065129849
642,0.03052677734638833,5.6607723438123935e-14,0.0030548380446572946
643,0.030542111772760738,1.4497099904885398e-13,0.007799167942894142
644,0.03055731466072162,3.175555217260611e-14,0.01069375673123074
645,0.030572385944749605,1.4497099904885398e-13,0.0009533275524666576
646,0.03058732556007442,3.175555217260611e-14,0.014605780161723002
647,0.030602133441969957,5.6607723438123935e-14,0.00098962263776466
648,0.030616809526903023,3.175555217260611e-14,0.0104809767771064
649,0.030631353751870607,1.4497099904885398e-13,0.007824826628838974
650,0.030645766053781328,5.6607723438123935e-14,0.0027747415354810096
651,0.030660046371134342,1.2011882778333617e-13,0.013951620347572698
652,0.030674194641589363,5.6607723438123935e-14,0.0001563174354627362
653,0.030688210805191907,5.6607723438123935e-14,0.012628812805171518
654,0.030702094800794586,5.6607723438123935e-14,0.004828873309531809
655,0.03071584656901728,1.4497099904885398e-13,0.0052421470105944775
656,0.030729466050479867,3.175555217260611e-14,0.012232096167662975
657,0.030742953186685858,3.175555217260611e-14,0.00020749078166367363
658,0.030756307919315495,3.175555217260611e-14,0.013913856925305708
659,0.030769530191153555,3.175555217260611e-14,0.002164706381170507
660,0.030782619945117357,5.6607723438123935e-14,0.007977928802636492
661,0.030795577124521866,3.175555217260611e-14,0.009710801521838045
662,0.030808401674140035,3.175555217260611e-14,0.0008440265898636375
663,0.030821093538214633,3.175555217260611e-14,0.014139449607941747
664,0.030833652662358064,5.6607723438123935e-14,0.0002402538766216583
665,0.03084607899258037,3.175555217260611e-14,0.010563359266408537
666,0.030858372475112496,2.3333427465958405e-13,0.006774024695609351
667,0.030870533057157385,5.6607723438123935e-14,0.0028373765653996203
668,0.030882560686315615,3.175555217260611e-14,0.01327121750475884
669,0.030894455310850485,1.2011882778333617e-13,0.0006498459895171277
670,0.030906216879378754,3.175555217260611e-14,0.012602666604278475
671,0.030917845341268266,5.6607723438123935e-14,0.0038715195734255223
672,0.03092934064668213,5.6607723438123935e-14,0.005467523777831653
673,0.030940702745871823,3.175555217260611e-14,0.011442297080302736
674,0.030951931590104998,1.4497099904885398e-13,0.0003693129897057734
675,0.030963027130516765,5.6607723438123935e-14,0.013783625384889373
676,0.0309739893200095,1.4497099904885398e-13,0.0014476477918103602
677,0.030984818110955388,3.175555217260611e-14,0.008331905735831724
678,0.030995513456831176,3.175555217260611e-14,0.008932868118802827
679,0.031006075311687958,5.6607723438123935e-14,0.0010389299534064203
680,0.031016503629753552,1.2011882778333617e-13,0.013925392522959438
681,0.031026798366360325,3.175555217260611e-14,0.00012659435906832155
682,0.031036959477194096,5.6607723438123935e-14,0.010991999969804619
683,0.03104698691820577,3.175555217260611e-14,0.006127182584687709
684,0.03105688064662752,3.175555217260611e-14,0.003359322618466228
685,0.03106664061924971,1.2011882778333617e-13,0.013006232481366415
686,0.031076266794939234,1.4497099904885398e-13,0.0006103112934913783
687,0.03108575913141426,5.6607723438123935e-14,0.013040423245181
688,0.0310951175879835,1.4497099904885398e-13,0.003454715132564764
689,0.031104342124574212,5.6607723438123935e-14,0.006236634207736004
690,0.031113432701334556,1.4497099904885398e-13,0.011166851360419812
691,0.031122389279384693,3.175555217260611e-14,7.044825534218603e-05
692,0.031131211819623875,5.6607723438123935e-14,0.014163328601051647
693,0.0311399002844977,3.175555217260611e-14,0.001324449519865743
694,0.031148454636098336,5.6607723438123935e-14,0.0092302882671607
695,0.0311568748382852,5.6607723438123935e-14,0.008688825702381513
696,0.03116516085425498,3.175555217260611e-14,0.0018113777343365734
697,0.03117331264857401,2.084821033940662e-13,0.014188542830500476
698,0.03118133018611788,3.175555217260611e-14,6.232702685218695e-05
699,0.031189213431850563,5.6607723438123935e-14,0.011881763472563554
700,0.031196962352503278,3.175555217260611e-14,0.005951459586851312
701,0.031204576914586345,1.4497099904885398e-13,0.004345867704425761
702,0.031212057085184444,3.175555217260611e-14,0.013112021115985268
703,0.031219402831956615,5.6607723438123935e-14,0.00013860390640528078
704,0.03122661412344553,1.2011882778333617e-13,0.01378480515717864
705,0.031233690928591507,5.6607723438123935e-14,0.003373709278768177
706,0.03124063321677666,3.175555217260611e-14,0.007285790823489364
707,0.031247440958090025,1.2011882778333617e-13,0.011098508280182042
708,0.03125411412354845,1.2011882778333617e-13,0.0007522822735960185
709,0.03126065268399205,3.175555217260611e-14,0.014647721645045684
710,0.031267056611586394,3.175555217260611e-14,0.001350072355680937
711,0.03127332587862959,5.6607723438123935e-14,0.010180888971236262
712,0.031279460457949944,1.2011882778333617e-13,0.00845628912189071
713,0.0312854603234361,5.6607723438123935e-14,0.0025985061356216424
714,0.031291325448976705,5.6607723438123935e-14,0.014338182377917098
715,0.03129705580952078,3.175555217260611e-14,0.00019023434767667899
716,0.031302651380282424,3.175555217260611e-14,0.0125877063780429
717,0.031308112137315186,3.175555217260611e-14,0.005589930322337676
718,0.031313438056805164,3.175555217260611e-14,0.005117372027746231
719,0.03131862911617554,5.6607723438123935e-14,0.01290356875558141
720,0.0313236852928495,1.2011882778333617e-13,7.168882015126034e-05
721,0.03132860656491295,5.6607723438123935e-14,0.014137544406384308
722,0.03133339291146797,5.6607723438123935e-14,0.0029382999028648637
723,0.031338044311793385,3.175555217260611e-14,0.007923230285644548
724,0.03134256074578654,5.6607723438123935e-14,0.010563700322231775
725,0.03134694219414007,3.175555217260611e-14,0.001012577951351765
726,0.03135118863803258,1.4497099904885398e-13,0.014593015959229553
727,0.031355300058863604,2.084821033940662e-13,0.0009073746052037697
728,0.03135927643913723,1.4497099904885398e-13,0.010586497684519735
729,0.03136311776184351,3.175555217260611e-14,0.00767707023510544
730,0.031366824010105064,3.175555217260611e-14,0.002868915804096805
731,0.03137039516832578,5.6607723438123935e-14,0.013884471656853973
732,0.03137383122099789,3.175555217260611e-14,0.00019189250215265833
733,0.03137713215305547,1.2011882778333617e-13,0.012699421085136994
734,0.03138029795066966,5.6607723438123935e-14,0.0046858406725686485
735,0.03138332860009997,3.175555217260611e-14,0.005356618386621073
736,0.03138622408822445,3.175555217260611e-14,0.012120652454034521
737,0.03138898440276062,5.6607723438123935e-14,0.00019115598912537293
738,0.031391609531514326,1.2011882778333617e-13,0.013938530456071454
739,0.03139409946330763,1.2011882778333617e-13,0.002048090057584171
740,0.031396454187536935,5.6607723438123935e-14,0.00809496193005027
741,0.03139867369381955,1.2011882778333617e-13,0.009571933338074495
742,0.03140075797283316,3.175555217260611e-14,0.000909560108591027
743,0.03140270701574143,3.175555217260611e-14,0.01411420365218899
744,0.03140452081361967,3.175555217260611e-14,0.00016769489234160463
745,0.03140619935913373,5.6607723438123935e-14,0.010664822353800374
746,0.03140774264477273,3.175555217260611e-14,0.006628791721450767
747,0.03140915066417452,1.2011882778333617e-13,0.0029418637610419255
748,0.03141042341088857,1.2011882778333617e-13,0.01319971250190161
749,0.031411560879789815,2.084821033940662e-13,0.0006674569338483057
750,0.03141256306575319,3.175555217260611e-14,0.012672805468480392
751,0.03141342996471398,3.175555217260611e-14,0.0037419428227308455
752,0.03141416157269584,3.175555217260611e-14,0.005594751872689161
753,0.031414757886826954,2.9684537900479625e-13,0.011335272861912653
754,0.031415218904014615,3.175555217260611e-14,0.0003295014587833243
755,0.03141554462297756,1.2011882778333617e-13,0.013811475753730415
756,0.031415735041771795,3.175555217260611e-14,0.0013533400291712056
757,0.03141579015995549,3.175555217260611e-14,0.008462172571102872
758,0.0314157099769543,2.084821033940662e-13,0.008806493824287585
759,0.031415494493298404,3.175555217260611e-14,0.001129843559274234
760,0.031415143709915605,5.6607723438123935e-14,0.01390646052583215
761,0.031414657628131365,3.175555217260611e-14,0.00017142742834905418
762,0.0314140362502873,5.6607723438123935e-14,0.011105126781423093
763,0.031413279579122676,3.175555217260611e-14,0.006000578223306649
764,0.031412387617509294,1.2011882778333617e-13,0.0034871895224586353
765,0.03141136036982115,2.084821033940662e-13,0.01294318407302274
766,0.03141019783994622,1.2011882778333617e-13,0.0005990429060296424
767,0.03140890003323048,3.175555217260611e-14,0.013118843578399443
768,0.03140746695497572,3.175555217260611e-14,0.0033470254969135043
769,0.03140589861189757,1.2011882778333617e-13,0.006381640556424904
770,0.031404195010137255,5.6607723438123935e-14,0.011069103916161359
771,0.03140235615751494,1.2011882778333617e-13,0.00013585261656233003
772,0.03140038206145313,1.2011882778333617e-13,0.014194781988552783
773,0.03139827273100907,3.175555217260611e-14,0.0012519168639538373
774,0.03139602817484236,3.175555217260611e-14,0.009369985270968498
775,0.03139364840289386,1.2011882778333617e-13,0.008571105069892006
776,0.03139113342528117,1.4497099904885398e-13,0.0019206612175349553
777,0.0313884832528288,3.175555217260611e-14,0.014167959127939006
778,0.0313856978969356,1.2011882778333617e-13,3.580815172353676e-05
779,0.03138277736988406,3.175555217260611e-14,0.011994503757677522
780,0.03137972168373579,1.2011882778333617e-13,0.0058315452791388184
781,0.03137653085205453,3.175555217260611e-14,0.004482051465070949
782,0.03137320488849242,1.2011882778333617e-13,0.013042302884833342
783,0.031369743807452666,1.2011882778333617e-13,0.00011529747453856439
784,0.0313661476235594,2.084821033940662e-13,0.013853062155503849
785,0.03136241635258546,3.175555217260611e-14,0.00326971395137922
786,0.031358550010524594,5.6607723438123935e-14,0.007427772284386977
787,0.0313545486139891,1.2011882778333617e-13,0.010990088313044806
788,0.03135041218012146,1.4497099904885398e-13,0.0008215978853469561
789,0.03134614072712451,3.175555217260611e-14,0.014660782990260562
790,0.031341734272803436,1.4497099904885398e-13,0.0012776713232302093
791,0.03133719283646563,3.175555217260611e-14,0.010306672890118508
792,0.03133251643790446,3.175555217260611e-14,0.008325531021092116
793,0.031327705096957474,3.175555217260611e-14,0.00270297200266666
794,0.03132275883430169,3.175555217260611e-14,0.014293799602498719
795,0.03131767767132101,2.084821033940662e-13,0.00016026783911755776
796,0.03131246163010626,3.175555217260611e-14,0.012677776136631087
797,0.031307110732836624,2.084821033940662e-13,0.005456619754834723
798,0.03130162500275163,5.6607723438123935e-14,0.005240749105871761
799,0.03129600446335593,5.6607723438123935e-14,0.01280830469517663
800,0.03129024913894941,1.2011882778333617e-13,8.850336616109593e-05
801,0.03128435905422961,2.084821033940662e-13,0.014177857290032294
802,0.03127833423460097,1.2011882778333617e-13,0.0028226131686255583
803,0.031272174706042294,3.175555217260611e-14,0.00804638538002326
804,0.03126588049501838,3.175555217260611e-14,0.010431919349273535
805,0.031259451628656766,1.2011882778333617e-13,0.0010733611273616845
806,0.031252888134836045,3.175555217260611e-14,0.014577160186570872
807,0.03124619004165576,3.852086546155263e-13,0.0008267891176000818
808,0.031239357377966504,1.2011882778333617e-13,0.010690332711560226
809,0.031232390173104894,2.3333427465958405e-13,0.007528729790693812
810,0.03122528845737953,2.084821033940662e-13,0.0029641263737043315
811,0.031218052261010654,1.2011882778333617e-13,0.013814649725124325
812,0.03121068161527886,1.2011882778333617e-13,0.00022527381303228723
813,0.031203176552127482,1.2011882778333617e-13,0.012767798011425309
814,0.031195537103720743,3.175555217260611e-14,0.004543428138941847
815,0.031187763302973966,1.2011882778333617e-13,0.005471445638936219
816,0.031179855183332654,3.175555217260611e-14,0.012007338105148233
817,0.03117181277894921,5.6607723438123935e-14,0.00017245756246778062
818,0.031163636124329496,3.175555217260611e-14,0.01396074381195132
819,0.031155325254951363,2.3333427465958405e-13,0.0019331770847622618
820,0.03114688020629267,1.2011882778333617e-13,0.008211590491950279
821,0.031138301014891626,5.6607723438123935e-14,0.009432257695381668
822,0.03112958771772827,2.084821033940662e-13,0.000977239690994691
823,0.031120740352312805,5.6607723438123935e-14,0.014086620177376141
824,0.03111175895681817,3.175555217260611e-14,9.76357751122928e-05
825,0.03110264356954984,3.175555217260611e-14,0.010765156595928119
826,0.031093394230050392,3.175555217260611e-14,0.006483911752392818
827,0.031084010978304197,5.6607723438123935e-14,0.003047925178394386
828,0.03107449385473746,2.9684537900479625e-13,0.013126324938632321
829,0.0310648428999531,1.2011882778333617e-13,0.000682180106952404
830,0.03105505815596786,3.175555217260611e-14,0.01274123810940452
831,0.031045139664400843,5.6607723438123935e-14,0.003613799091087527
832,0.031035087468594232,3.175555217260611e-14,0.005722715394324207
833,0.03102490161136004,1.2011882778333617e-13,0.011227083238748466
834,0.03101458213670317,1.2011882778333617e-13,0.0002868822280763494
835,0.031004129089158717,1.2011882778333617e-13,0.013837277816158988
836,0.030993542513615226,1.2011882778333617e-13,0.001261299687447416
837,0.030982822455800692,1.2011882778333617e-13,0.008592197212797349
838,0.03097196896175238,5.6607723438123935e-14,0.008679823389002096
839,0.030960982078302828,5.6607723438123935e-14,0.001223029039213051
840,0.030949861852814748,5.6607723438123935e-14,0.013885425883826234
841,0.03093860833322522,5.6607723438123935e-14,0.0002135317977947348
842,0.030927221567824778,1.2011882778333617e-13,0.011217044470978672
843,0.030915701605699213,5.6607723438123935e-14,0.005874566016841505
844,0.03090404849664124,5.6607723438123935e-14,0.00361641863638676
845,0.030892262290443555,5.6607723438123935e-14,0.012878274809910394
846,0.03088034303831268,1.2011882778333617e-13,0.0005850281489937204
847,0.030868290791322594,1.2011882778333617e-13,0.01319524671358496
848,0.030856105601386716,5.6607723438123935e-14,0.0032406995654209523
849,0.03084378752121374,1.2011882778333617e-13,0.00652686468250361
850,0.030831336603689086,1.2011882778333617e-13,0.01096999656038435
851,0.030818752902449266,5.6607723438123935e-14,0.00020357475816569582
852,0.03080603647152842,5.6607723438123935e-14,0.014223693129976194
853,0.03079318736606523,2.3333427465958405e-13,0.0011812848954730725
854,0.030780205641242567,5.6607723438123935e-14,0.009508695977943692
855,0.03076709135272929,5.6607723438123935e-14,0.008452707988074723
856,0.030753844557166263,2.3333427465958405e-13,0.002031453252624324
857,0.030740465311812886,2.3333427465958405e-13,0.01414467212105953
858,0.030726953674282013,5.6607723438123935e-14,1.141039037011263e-05
859,0.030713309702274864,5.6607723438123935e-14,0.01210517861899872
860,0.03069953345512738,5.6607723438123935e-14,0.005711716012331136
861,0.03068562499182205,5.6607723438123935e-14,0.004618677814919398
862,0.030671584372401712,5.6607723438123935e-14,0.012970109374949199
863,0.030657411657351037,1.2011882778333617e-13,8.999964971974951e-05
864,0.030643106907684858,1.2011882778333617e-13,0.013918465443463646
865,0.030628670185169113,5.6607723438123935e-14,0.003166526809088939
866,0.030614101551525545,5.6607723438123935e-14,0.00756903691853475
867,0.030599401070110624,1.2011882778333617e-13,0.010879775384872885
868,0.030584568803662275,5.6607723438123935e-14,0.0008924449959595609
869,0.030569604816332235,4.1006082588104413e-13,0.014670614714481089
870,0.03055450917258152,5.6607723438123935e-14,0.0012066527332544154
871,0.03053928193744549,5.6607723438123935e-14,0.010430664890223004
872,0.030523923176489706,5.6607723438123935e-14,0.008193727276475936
873,0.03050843295585407,1.2011882778333617e-13,0.0028082498092775712
874,0.030492811342208687,2.3333427465958405e-13,0.014246281778560613
875,0.03047705840293054,2.3333427465958405e-13,0.0001320213130585984
876,0.030461174205882634,2.3333427465958405e-13,0.012765228320509449
877,0.03044515881919305,2.3333427465958405e-13,0.005323245925765313
878,0.03042901231218278,2.3333427465958405e-13,0.005364069150451228
879,0.03041273475412863,2.9684537900479625e-13,0.012710456118795786
880,0.03039632621536777,1.2011882778333617e-13,0.00010708707351722434
881,0.03037978676632573,2.3333427465958405e-13,0.014215103372889924
882,0.03036311647853258,5.6607723438123935e-14,0.002707830052706221
883,0.030346315423695123,1.2011882778333617e-13,0.00816859814872585
884,0.030329383673917784,5.6607723438123935e-14,0.010298475480997707
885,0.03031232130240954,5.6607723438123935e-14,0.00113566671663291
886,0.030295128382556095,2.3333427465958405e-13,0.014558233857859352
887,0.030277804988450053,1.2011882778333617e-13,0.0007479104821556164
888,0.03026035119453747,2.3333427465958405e-13,0.010792459394692677
889,0.030242767076103867,5.6607723438123935e-14,0.00737987734392631
890,0.03022505270896492,1.2011882778333617e-13,0.003060354386078399
891,0.03020720816937815,2.3333427465958405e-13,0.013742199260666681
892,0.030189233534175415,5.6607723438123935e-14,0.000256431744490201
893,0.030171128880895497,1.2011882778333617e-13,0.012833937171513555
894,0.03015289428720971,2.9684537900479625e-13,0.004401707066768078
895,0.030134529831938095,2.3333427465958405e-13,0.005586604283224965
896,0.030116035593944882,2.3333427465958405e-13,0.011892214596130225
897,0.030097411653066283,2.3333427465958405e-13,0.00015138512527980506
898,0.030078658089447794,5.6607723438123935e-14,0.013980507581516623
899,0.03005977498398599,1.2011882778333617e-13,0.00182002719380492
900,0.03004076241775418,2.3333427465958405e-13,0.008327788103415872
901,0.0300216204727093,2.9684537900479625e-13,0.009291843377677292
902,0.030002349231382654,1.2011882778333617e-13,0.001047054876188246
903,0.029982948776879896,5.6607723438123935e-14,0.014056725125547108
904,0.029963419192483416,1.2011882778333617e-13,3.0115490487368866e-05
905,0.02994376056253596,4.735719302262563e-13,0.010864337724701759
906,0.029923972971557,2.3333427465958405e-13,0.006339450330834831
907,0.029904056504861283,2.3333427465958405e-13,0.003155531106631027
908,0.029884011248161185,1.2011882778333617e-13,0.013051092102839473
909,0.029863837287875988,5.6607723438123935e-14,0.0006940032744920976
910,0.029843534710778427,2.3333427465958405e-13,0.012807946084751606
911,0.029823103604303965,5.6607723438123935e-14,0.0034871406459916336
912,0.029802544056683332,1.2011882778333617e-13,0.005851369909617103
913,0.029781856156279807,1.2011882778333617e-13,0.011117771112505932
914,0.02976103999220775,2.3333427465958405e-13,0.00024147166308203453
915,0.02974009565397916,5.6607723438123935e-14,0.013861021781700879
916,0.02971902323212221,2.3333427465958405e-13,0.0011715577872738016
917,0.029697822817209264,5.6607723438123935e-14,0.008721927305409263
918,0.029676494500298675,5.6607723438123935e-14,0.008552898765355452
919,0.02965503837368588,2.9684537900479625e-13,0.0013184439367896587
920,0.029633454529666325,1.2011882778333617e-13,0.013862288963737649
921,0.029611743060933084,5.6607723438123935e-14,0.00025290242707575936
922,0.02958990406132796,5.6607723438123935e-14,0.01132770077194728
923,0.02956793762486947,2.9684537900479625e-13,0.005749180557040508
924,0.029545843846017963,5.6607723438123935e-14,0.003746947901661781
925,0.029523622819896504,5.6607723438123935e-14,0.012811515176420391
926,0.02950127464233506,5.6607723438123935e-14,0.000568288723697196
927,0.029478799409693793,5.6607723438123935e-14,0.01326958850091052
928,0.02945619721850957,5.6607723438123935e-14,0.0031357593085552292
929,0.029433468166247093,5.6607723438123935e-14,0.0066722344289630794
930,0.0294106123507245,5.6607723438123935e-14,0.010869548307363521
931,0.029387629870687763,1.2011882778333617e-13,0.0002735695676957328
932,0.029364520824661924,1.2011882778333617e-13,0.014250032801907734
933,0.029341285312453304,5.6607723438123935e-14,0.0011125596212705618
934,0.029317923434044955,5.6607723438123935e-14,0.00964634919494384
935,0.029294435290082646,2.3333427465958405e-13,0.00833365911726426
936,0.02927082098191905,2.3333427465958405e-13,0.002143692240239803
937,0.029247080610862664,5.6607723438123935e-14,0.014118672049166262
938,0.029223214279547438,1.2011882778333617e-13,1.087710220962771e-05
939,0.029199222090518947,1.2011882778333617e-13,0.012213728776698258
940,0.029175104147162224,2.3333427465958405e-13,0.005591998346396556
941,0.02915086055348085,5.6607723438123935e-14,0.004755678115852787
942,0.029126491413655118,2.3333427465958405e-13,0.012895451816156445
943,0.029101996832793152,2.3333427465958405e-13,6.273645431496059e-05
944,0.02907737691635652,2.3333427465958405e-13,0.01398097680146716
945,0.02905263177038115,5.6607723438123935e-14,0.0030641722601315027
946,0.029027761501433155,2.3333427465958405e-13,0.00770951957763357
947,0.029002766216608824,5.6607723438123935e-14,0.010767600005561354
948,0.02897764602366717,5.6607723438123935e-14,0.0009647864082060584
949,0.02895240103067648,5.6607723438123935e-14,0.014677205576926615
950,0.028927031346456133,2.3333427465958405e-13,0.0011370351265778604
951,0.028901537080178948,2.3333427465958405e-13,0.010552813338502007
952,0.02887591834168048,2.3333427465958405e-13,0.008060923012604486
953,0.028850175241370644,2.9684537900479625e-13,0.0029142969041801407
954,0.028824307890056983,5.6607723438123935e-14,0.01419564640273826
955,0.028798316399165594,1.2011882778333617e-13,0.00010550462686501164
956,0.028772200880520193,2.3333427465958405e-13,0.012850032778802901
957,0.028745961446783964,2.3333427465958405e-13,0.005189861661434871
958,0.028719598210929356,5.867873771025043e-13,0.005487290602468846
959,0.028693111286326446,5.6607723438123935e-14,0.012610066561257509
960,0.028666500787361496,1.2011882778333617e-13,0.0001274395991050464
961,0.028639766828288223,5.6607723438123935e-14,0.014249278628242731
962,0.02861290952437652,5.6607723438123935e-14,0.002594002978917553
963,0.028585928991470638,2.3333427465958405e-13,0.008289834496605695
964,0.028558825345591562,5.6607723438123935e-14,0.010163431576034204
965,0.02853159870355554,4.1006082588104413e-13,0.0011994842305329892
966,0.028504249182488093,5.6607723438123935e-14,0.014536259690144427
967,0.028476776900310016,5.6607723438123935e-14,0.0006707826838115272
968,0.028449181975428093,5.6607723438123935e-14,0.010892856326499757
969,0.028421464526425848,1.2011882778333617e-13,0.007230585395545121
970,0.028393624672925055,4.1006082588104413e-13,0.0031575808032629125
971,0.028365662534768413,5.6607723438123935e-14,0.013667166189056456
972,0.028337578232262524,5.6607723438123935e-14,0.00028533750538539714
973,0.02830937188653134,4.1006082588104413e-13,0.01289783311241563
974,0.02828104361903019,2.3333427465958405e-13,0.004260748475997757
975,0.028252593551700393,5.6607723438123935e-14,0.00570206963193683
976,0.028224021806969268,2.3333427465958405e-13,0.01177534398026752
977,0.028195328508125672,1.2011882778333617e-13,0.00012792947797245913
978,0.02816651377854683,2.3333427465958405e-13,0.013997833101863985
979,0.02813757774244942,5.6607723438123935e-14,0.0017086990551878898
980,0.02810852052435938,5.6607723438123935e-14,0.008443528198293327
981,0.028079342249642116,2.3333427465958405e-13,0.00915075901662917
982,0.02805004304372929,4.1006082588104413e-13,0.0011189938545082703
983,0.02802062303284785,4.1006082588104413e-13,0.014024544852816108
984,0.027991082343799094,5.6607723438123935e-14,3.482862619359284e-05
985,0.027961421103826135,1.2011882778333617e-13,0.01096234134920633
986,0.027931639440525544,5.6607723438123935e-14,0.00619547214408471
987,0.02790173748224498,2.3333427465958405e-13,0.0032646505242334063
988,0.027871715357928553,2.9684537900479625e-13,0.012974051309097269
989,0.027841573196564554,5.6607723438123935e-14,0.0007029161389647001
990,0.02781131112813536,2.9684537900479625e-13,0.012872910902650598
991,0.027780929283020988,1.2011882778333617e-13,0.0033620183419220914
992,0.027750427792087445,4.1006082588104413e-13,0.005980669924205223
993,0.02771980678657629,1.2011882778333617e-13,0.011007379022679741
994,0.02768906639836971,5.6607723438123935e-14,0.0001932880802703281
995,0.027658206760145163,1.2011882778333617e-13,0.013882697893194833
996,0.02762722800440338,5.6607723438123935e-14,0.001084143583963651
997,0.027596130264838,1.2011882778333617e-13,0.008851309832563789
998,0.027564913675208927,5.6607723438123935e-14,0.008425761208835585
999,0.027533578370159708,2.9684537900479625e-13,0.0014160441263885686
1000,0.027502124484532695,2.3333427465958405e-13,0.01383705025456876
